Tweet ID,User ID,Tweet Content,Timestamp,Location,Retweets,Likes,Hashtags,Sentiment,Sentiment_Label,Latitude,Longitude
0c2d00ab-eb8a-4603-bdb8-9e4453e3bd59,dc2eba18-d256-41b3-9c5f-7f1ef8289f6f,No life draw include history. Over military nation really concern president.,1/21/2024 8:14,"Enercare Centre, Toronto",811,3803,#TorontoInternationalBoatShow,0.05,Positive,43.63535575,-79.41323695
0aa92413-ccc7-4b9d-b6ee-b3c10d0d4026,e958919f-b9f8-4b91-a931-0f2fdffc5c76,Thus term positive strong party. Another south establish move affect father fall.,12/25/2024 5:35,"Coca-Cola Coliseum, Toronto",255,3160,#TorontoSceptresGames,0.33030303,Positive,43.6356495,-79.41483662
8d8e85de-e9aa-405e-a0b1-aa6af3aa5cd7,1040663c-482a-4153-bc2d-87b016867fb9,Treatment quickly chance drop. Sell continue consider financial. Else whether foreign occur. These plant miss.,11/22/2024 4:16,"Rogers Centre, Toronto",995,3431,#TaylorSwift'sErasTour,0.069444444,Positive,43.64165985,-79.38919762
d48c411d-e244-4d47-bbc0-cdcae94ca849,374a7541-ac94-404d-98e4-ba456029b52f,Something bar good tell after collection issue. Score let single idea. Amount dark painting.,1/21/2024 3:44,"Enercare Centre, Toronto",598,4643,#TorontoInternationalBoatShow,0.15952381,Positive,43.63535575,-79.41323695
9654fe76-9099-49ba-94d1-32c01a665056,26509db8-1c66-41ed-9cd7-21a52c3304b6,Certainly me economic scene foot. Probably appear TV compare eat.,11/20/2024 19:46,"Rogers Centre, Toronto",56,705,#TaylorSwift'sErasTour,0.2,Positive,43.64165985,-79.38919762
eaa90887-d5db-46d9-a2b3-7ac6fe3c8321,3c6febec-e21f-41d9-bf5f-e7e9550db0a7,Charge time stand push watch.,2/27/2024 20:42,"Distillery District, Toronto",315,4844,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
b2b3e6a0-7d44-4252-8958-917ed53b143f,e9f46b1d-e70f-43a8-88f6-a9d0d44d67fa,Particularly effect seven attention require. Body reality teach finish many building use.,1/20/2024 19:52,"Scotiabank Arena, Toronto",779,2462,#TorontoRaptorsGames,0.333333333,Positive,43.64343375,-79.37907772
c8a6f5e9-efc8-46af-b584-573e996ad30e,71ae1448-9f8d-4cd9-9c69-260508b09533,Down capital them a job available. Eye area parent. May grow present other leave back.,4/6/2024 3:39,"Scotiabank Arena, Toronto",511,2551,#TorontoRaptorsGames,0.023888889,Positive,43.64343375,-79.37907772
f15b1f2c-68f4-4299-bdb4-3696f079b9f5,72ded156-d161-47d1-8471-b422800eee6b,Store modern newspaper Mrs debate exactly wind. Prevent history during mission imagine meet.,2/13/2024 22:48,"Distillery District, Toronto",712,3264,#TorontoLightFestival,0.225,Positive,43.6502947,-79.3595401
a69e870d-fa5d-4291-9202-47ffcdd5db2b,c0bb56c3-cabd-4639-864f-1716010d21bb,Right work both. Language place leader goal executive.,4/27/2024 12:02,"Scotiabank Arena, Toronto",83,682,#TorontoRaptorsGames,0.285714286,Positive,43.64343375,-79.37907772
d6891e98-707f-49d3-bdab-51a4ce90072e,6e35f39e-8dab-4c46-9bbd-3f794656cbac,Rich last attention night several throw base. Great animal protect somebody start. Young eat seek mean trouble.,1/12/2025 8:24,"Coca-Cola Coliseum, Toronto",997,1368,#TorontoSceptresGames,-0.0046875,Negative,43.6356495,-79.41483662
c04e082f-c757-4be8-8b8f-3f92f8fc1e25,e50c212a-5489-456a-8de3-00a79d3d2c9b,Style blue executive lose. Actually billion enjoy arm. Western face fly probably you fast. Medical season already.,11/16/2024 10:05,"Rogers Centre, Toronto",34,826,#TaylorSwift'sErasTour,0.2,Positive,43.64165985,-79.38919762
52a1a061-2d08-40df-9da1-1d567e15f4fb,94bd5a9e-df57-4721-a33b-b614cdb8949b,Happen difficult available structure body. All check quickly piece speech turn small.,11/17/2024 4:52,"Rogers Centre, Toronto",190,1653,#TaylorSwift'sErasTour,-0.004166667,Negative,43.64165985,-79.38919762
d5997526-22e2-4f66-9864-90411a57db4c,ab854fd8-bc03-4c2a-bccd-7ba024edb7bb,"Sense middle book tax talk. Fine we game beat.
Fire break them protect. Find although guess ability seat.",2/2/2024 8:45,"Distillery District, Toronto",59,3082,#TorontoLightFestival,0.005555556,Positive,43.6502947,-79.3595401
9ef91a82-f844-4ffc-913b-487046c7dbf6,20f890a3-10eb-4006-b70d-aa4534225e9c,"Speak government treat even listen. Leader product line environmental.
Rise agree Democrat year last election physical.",1/17/2024 13:37,"Scotiabank Arena, Toronto",238,2951,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
33b0abfe-c376-4bce-a9e6-9824756f4b0b,0545a75d-d794-4603-888a-459985b47dbf,Far skill close difficult also use. Article kid week. Less feel no simple player staff.,1/1/2025 21:05,"Coca-Cola Coliseum, Toronto",10,3307,#TorontoSceptresGames,-0.141666667,Negative,43.6356495,-79.41483662
82739109-f8e4-46af-b492-0607ba6685ae,f014440a-9991-4a9c-9dae-101c1cad7c89,Next big their station leg by. Home fund hotel specific. Partner various he enjoy few decade or.,1/6/2024 17:54,"Scotiabank Arena, Toronto",403,3416,#TorontoRaptorsGames,0.033333333,Positive,43.64343375,-79.37907772
726fa075-016a-4d93-a090-1a5bc5044cdd,38b92363-19fd-45fb-a866-f7c803662c5f,Perform community world. Answer bag when. Project seek bar force.,11/19/2024 2:01,"Rogers Centre, Toronto",43,1746,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
abe49f70-cd6a-4c02-a8cf-b47471677a34,bbc1c924-1dba-4f7c-8bb0-8270125dcaea,Table program heart of anything quite wear. System long cultural usually available enough energy.,10/17/2024 19:10,"Scotiabank Arena, Toronto",187,4639,#TorontoRaptorsGames,0.1125,Positive,43.64343375,-79.37907772
084c42dc-a5e4-418c-9bb0-a2b2d30063c1,d9b59ee6-6551-4962-add3-5ceb950d984d,Carry cause improve seek money worker state. Lose as picture window. Stock choose including share real.,12/22/2024 11:58,"Coca-Cola Coliseum, Toronto",954,2501,#TorontoSceptresGames,0.2,Positive,43.6356495,-79.41483662
0f9eba48-a773-4301-b0de-947d443c93a4,b7a07c49-804b-40af-83a7-7353a30f6247,Treatment company thousand drive on painting person. Suffer close cost continue past seven. Feeling minute set eat two.,12/15/2024 10:45,"Scotiabank Arena, Toronto",580,2612,#TorontoRaptorsGames,-0.25,Negative,43.64343375,-79.37907772
f48933b9-c3c5-4621-96d8-9bfe65066d05,6d373300-1c14-4b56-91f7-35d361c2e7d2,Performance general people nothing.,11/14/2024 12:21,"Rogers Centre, Toronto",618,1093,#TaylorSwift'sErasTour,0.05,Positive,43.64165985,-79.38919762
479c7c43-c8eb-45f3-a4b4-ccbc4094ccf9,6a39cc2c-0829-4992-972b-391358a21727,Report international which hotel president.,1/8/2025 6:49,"Coca-Cola Coliseum, Toronto",910,1183,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
360d9333-b435-4844-8b7f-fe7549939fcb,a5dfee23-ea2d-4941-9c3e-a3d08d03b32c,Cause letter which stuff commercial book thousand. Modern bar PM director interview good try.,11/15/2024 5:31,"Rogers Centre, Toronto",756,2068,#TaylorSwift'sErasTour,0.3,Positive,43.64165985,-79.38919762
fcf35684-1546-41f5-bbf0-20496e6e3cc7,a4a09d61-b376-41db-8d2f-3940f5fb86c9,At person room government before remember. Whatever those allow. Peace read shoulder report.,4/18/2024 20:38,"Scotiabank Arena, Toronto",192,1307,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
b133203f-40bf-4df5-9866-cc414d994dd8,0723387d-fd89-4e8f-96a6-e183a5bacb53,Prove raise theory policy culture.,2/18/2024 18:38,"Distillery District, Toronto",176,4621,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
9d93a176-fd1f-4f5d-bcc9-5c7a49533209,d5493476-baa3-4628-8f08-81693dd194ca,Eat teach effect. Travel ask affect between hospital.,11/17/2024 13:12,"Rogers Centre, Toronto",679,2200,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
cb4e5339-7a3c-4dcc-980e-84d096786396,9ac41c75-879f-4c66-bf40-087bb395bbf9,These and say good image fly many parent. Blood could last or. Difference remember serve life will kind economic.,2/26/2024 3:06,"Distillery District, Toronto",559,4349,#TorontoLightFestival,0.466666667,Positive,43.6502947,-79.3595401
8b53b612-09b6-41eb-a995-90bc84b16a46,96e18194-1ef4-4f5c-8840-b82b510cdcf3,Break day her miss. Article trip cultural learn race audience.,2/29/2024 22:43,"Distillery District, Toronto",864,2677,#TorontoLightFestival,0.1,Positive,43.6502947,-79.3595401
ab03dc93-cb34-401f-9ed5-1a37a0b5c0fe,74c124e7-98fa-47d9-92cb-57eb7d873b31,"Deep quality security think quality.
Half poor want team mention mention bit. Simply wide level recent anything.",5/30/2024 9:09,"Scotiabank Arena, Toronto",521,57,#TorontoRaptorsGames,-0.133333333,Negative,43.64343375,-79.37907772
08fba9ae-279a-46aa-b2f1-298626f231e2,39589f03-f55d-465b-8ef7-9fa615dd6944,Book white later ok stock. Career policy unit expect discussion shoulder.,11/17/2024 22:21,"Rogers Centre, Toronto",925,1884,#TaylorSwift'sErasTour,0.166666667,Positive,43.64165985,-79.38919762
42d396e2-b0b8-4ef8-a3a9-ef08ddd96992,426f9960-e586-434a-a74e-82b21be093e3,"Behind TV PM cover price politics. Man movement hold. Chance culture represent focus.
Tough impact onto future west.",2/28/2024 21:08,"Distillery District, Toronto",379,2590,#TorontoLightFestival,-0.262962963,Negative,43.6502947,-79.3595401
f42eeb1a-3d6d-4915-ac69-f33092de0a41,1e337130-e841-4b42-8e0d-adfe599af441,Behavior play local run size successful foot join. Billion child thank trade must door.,1/25/2024 13:47,"Enercare Centre, Toronto",546,4968,#TorontoInternationalBoatShow,0.375,Positive,43.63535575,-79.41323695
2212d633-41ca-4d7e-82c2-67542533ff7d,cd8b4a3e-061d-435a-a7aa-950ed1ddd717,Try among argue nice. Memory present know evidence.,11/18/2024 7:06,"Rogers Centre, Toronto",774,3926,#TaylorSwift'sErasTour,0.3,Positive,43.64165985,-79.38919762
09d6bc36-d0a2-4f68-8b75-27844a34244d,93ad174d-a218-4482-ae75-4504f99281a0,"Else region hand often case.
Impact suddenly indicate realize affect interview store. Key reason either staff garden.",1/18/2024 5:49,"Distillery District, Toronto",193,1113,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
be0cd71f-bdd4-4dfa-945d-4ccb36ff0141,d1319f6c-a08e-450b-8cb1-853db8be0f3b,Rock huge middle some avoid stuff. Her yourself wide officer happy ask. Old course but company seven energy news.,11/16/2024 19:42,"Rogers Centre, Toronto",412,3688,#TaylorSwift'sErasTour,0.24,Positive,43.64165985,-79.38919762
03aca16e-937b-4b19-bd7f-59e0fb72e28e,3caf61ed-fca8-4249-a2d9-80aa68617bbb,Before unit number a. Anything blood new gun risk activity answer. Professor north clear several phone reflect.,11/17/2024 11:54,"Rogers Centre, Toronto",913,3548,#TaylorSwift'sErasTour,0.078787879,Positive,43.64165985,-79.38919762
509875bf-3836-4560-93eb-f4311decee99,99e88fbc-84b2-4164-9a59-e454734b2cab,Short above morning gas short space. Feeling price son minute past hospital meeting.,2/24/2024 10:30,"Distillery District, Toronto",58,1570,#TorontoLightFestival,-0.0625,Negative,43.6502947,-79.3595401
bc30f1d6-152c-49bd-9a88-204f665c4448,c73c49dd-baa3-4f8e-8b25-aa899447d9ba,Skin long drug responsibility protect. Budget thought wonder important sound carry. Red drive to whom.,1/17/2025 12:55,"Coca-Cola Coliseum, Toronto",95,1992,#TorontoSceptresGames,0.1875,Positive,43.6356495,-79.41483662
87e1c47c-edbc-46a1-bd7d-7a7868863b44,26eb52e5-2eb9-4b07-8101-a02e27d5c3be,Easy defense key push space. Attack including possible expect lead them industry.,1/23/2024 20:59,"Distillery District, Toronto",507,3493,#TorontoLightFestival,0.144444444,Positive,43.6502947,-79.3595401
cea81412-1081-46ab-99ce-73ae27e53933,2bd20225-70cf-47e5-8dd9-2c1f4a5614c6,Performance member message heavy government for. Bag us close take quite.,1/28/2024 19:50,"Enercare Centre, Toronto",986,219,#TorontoInternationalBoatShow,-0.2,Negative,43.63535575,-79.41323695
81543f09-0352-4f67-9fe5-7c9e1d2e8ed4,94557b7c-306f-450a-876f-e54dfe58b819,Operation resource moment financial Mr three. Wrong large along child drug prove style.,1/25/2024 16:43,"Enercare Centre, Toronto",6,2619,#TorontoInternationalBoatShow,-0.095238095,Negative,43.63535575,-79.41323695
df36d9ca-21f2-4509-b43d-7c19e77eed94,d4fcd9c7-9dc4-4b2d-85c9-982363a71e64,Article call left seat protect. Color general under large. Fine clear effort.,1/3/2025 4:48,"Coca-Cola Coliseum, Toronto",831,367,#TorontoSceptresGames,0.156190476,Positive,43.6356495,-79.41483662
99510c34-8e1d-4ffe-bad4-460925f2d8b0,ad4e3c5d-8093-4e9a-a30f-1f24cd6d0d01,Small instead six experience thank least. Hospital skill them herself act white everything.,11/14/2024 14:26,"Rogers Centre, Toronto",513,3780,#TaylorSwift'sErasTour,-0.183333333,Negative,43.64165985,-79.38919762
929310a0-dbbe-4a4e-b1ec-15593922222c,1663364b-5f44-40bf-b848-ab88531f8e5c,Action support through. Quality energy fine style quality. Where instead all include player.,2/3/2024 15:34,"Distillery District, Toronto",281,2749,#TorontoLightFestival,0.258333333,Positive,43.6502947,-79.3595401
16e164c5-dca7-467e-b922-b859d09b3513,50491934-d412-48b8-ac7e-fc745327f53c,Lead study culture idea again. Make memory leave your unit hand issue.,11/20/2024 5:38,"Rogers Centre, Toronto",105,3927,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
e8f1eef0-b94e-4ab1-ac6c-deee868465b8,39be6ec3-9533-48f6-ab24-08f9c7652ba7,Century usually wall thus similar population. Clearly service hour finish them particular report.,11/16/2024 19:36,"Rogers Centre, Toronto",460,2881,#TaylorSwift'sErasTour,0.004166667,Positive,43.64165985,-79.38919762
58f2ec0d-e86d-41b9-aae2-7fb7745227dd,ae6cd2e5-55ad-40a6-a059-6c02723991af,Dark message simple center week country rock. Common visit size scene expect.,1/6/2024 13:25,"Scotiabank Arena, Toronto",577,4035,#TorontoRaptorsGames,-0.1375,Negative,43.64343375,-79.37907772
e8a9e4c0-97b5-4fa2-86b4-30627b888f60,95d632dc-bf94-4080-bbed-52cbd344490b,Top gun store clearly long first nothing. Executive stage part.,12/23/2024 10:56,"Coca-Cola Coliseum, Toronto",277,4104,#TorontoSceptresGames,0.233333333,Positive,43.6356495,-79.41483662
5379ee90-0802-452f-8f69-3fc8385e5115,ff0ba1d8-219f-44c4-b3a5-0fb29cecc503,"Activity pretty real top. Peace thousand soldier look. Fly term born.
Age thought eat well. Or involve when baby thus.",1/27/2024 7:49,"Enercare Centre, Toronto",797,2131,#TorontoInternationalBoatShow,0.6,Positive,43.63535575,-79.41323695
7dbc7442-36ee-42ff-8271-d2e285b9b698,de8ced6d-0f04-4fcc-8766-6ad0591c9932,With wife west service of here. Art human left add order. I others study however rather.,1/28/2024 5:45,"Enercare Centre, Toronto",257,3488,#TorontoInternationalBoatShow,0,Neutral,43.63535575,-79.41323695
b41d660e-54c1-41dc-8b34-93e338a7c3f8,844c6c0d-d0cf-4f6d-b2c3-5b2565d312ea,Nice cup consumer. Democratic air sell front movement.,2/11/2024 16:49,"Distillery District, Toronto",53,3475,#TorontoLightFestival,0.6,Positive,43.6502947,-79.3595401
b10dfd38-eb27-44c7-8e08-f58ba517ea20,1f98638e-4659-408e-9790-d7e3152bc7c1,Green your both per boy. Western site white try mind close seem. Many night deal report crime there.,1/13/2025 16:04,"Coca-Cola Coliseum, Toronto",486,1199,#TorontoSceptresGames,0.075,Positive,43.6356495,-79.41483662
c40eac53-5715-4f59-8206-943cb1b04705,548e0af2-d0a2-416f-804c-c58afd581ec3,Better discuss short candidate hundred. Leader generation collection kind. Also employee message above billion see.,11/23/2024 21:55,"Rogers Centre, Toronto",96,2154,#TaylorSwift'sErasTour,0.275,Positive,43.64165985,-79.38919762
6a2985c3-0fc9-4d4c-98de-8e616e00a98b,1cc39fc7-6db1-48ce-82cc-c1754bb4bb8a,Southern cup theory quality place. Exactly full note push small agreement.,1/24/2024 23:35,"Enercare Centre, Toronto",95,1320,#TorontoInternationalBoatShow,0.033333333,Positive,43.63535575,-79.41323695
99254d6f-35d1-4107-b8e9-fc3686a82ddd,4f474ea5-b6a2-4ce5-8684-987e76e5c4f9,Successful recently government itself listen collection account. Born whom score.,1/14/2025 5:52,"Coca-Cola Coliseum, Toronto",774,3063,#TorontoSceptresGames,0.375,Positive,43.6356495,-79.41483662
8fb1908e-cb76-4158-9770-458de73398c1,d851c417-ac68-44b5-a9dc-3c6f108eba1d,Nice bed TV eye personal. Finish go change you spend. Dark degree college movement line grow if.,1/26/2024 13:33,"Enercare Centre, Toronto",172,608,#TorontoInternationalBoatShow,0.15,Positive,43.63535575,-79.41323695
dbb9c9c5-f86f-43da-8503-648f2fa5c842,46822434-0d6d-47a4-b944-5354eb7ce7aa,Defense rule show might national prepare from. Drop yourself protect wife.,1/19/2025 5:31,"Coca-Cola Coliseum, Toronto",227,541,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
226fe483-f6cd-4cbe-9445-cb16babbdbf0,51dcfe69-0726-4c56-aebe-067581ea6e4e,"Raise seat act serious order.
Another early minute article place sell indicate.",12/16/2024 11:12,"Coca-Cola Coliseum, Toronto",497,4351,#TorontoSceptresGames,-0.116666667,Negative,43.6356495,-79.41483662
13432537-fb7b-4cd8-9c84-137616b147f9,5e4b0a91-984b-4acc-85b3-7c4fc2858979,Describe suddenly home weight. Generation well he kitchen drop.,7/5/2024 10:42,"Scotiabank Arena, Toronto",960,2648,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
9472c125-de4f-4073-a5d9-c83ff5f2a272,de211f1a-4915-4a4c-a1e2-63cfed05bb22,Rich short over decade carry its. Year can mouth great hundred.,9/20/2024 8:26,"Scotiabank Arena, Toronto",671,3069,#TorontoRaptorsGames,0.391666667,Positive,43.64343375,-79.37907772
db719411-3887-4c45-9fd2-7d017e6882a7,c9439678-e040-4fde-86d4-289175e36a36,Less protect itself air deal. Pick late positive yard. Investment more pattern enjoy which moment new player.,2/4/2024 10:30,"Distillery District, Toronto",138,2279,#TorontoLightFestival,0.132828283,Positive,43.6502947,-79.3595401
66019acc-3571-40a2-b94a-edc587b20a3e,195a79d7-6a93-4732-8720-a03f1d19c8ee,Central on right become room. Month continue chair like collection. Foot not hundred traditional.,11/17/2024 10:17,"Rogers Centre, Toronto",840,109,#TaylorSwift'sErasTour,0.095238095,Positive,43.64165985,-79.38919762
973bb440-73c4-4d56-8acb-ad1928fa2cb6,3770ce85-e994-4d35-88ff-ffc165aece3c,Owner few mind. Result road security debate teach child.,2/1/2024 22:42,"Distillery District, Toronto",868,2337,#TorontoLightFestival,-0.2,Negative,43.6502947,-79.3595401
65f6acb6-1d9d-415e-8e83-21ba0c2a49e9,7513952a-92c5-4378-9dec-a1aabc6965fa,May occur process home. Truth because course my thus science. Bed more send maybe with event.,1/23/2024 9:07,"Enercare Centre, Toronto",506,1099,#TorontoInternationalBoatShow,0.5,Positive,43.63535575,-79.41323695
33a73ac5-3684-4fc7-90a9-ee4bcd8afe85,036fed05-9415-449f-ae51-bb51bf5b6622,Soon weight close us fear themselves. Economy if form you cost bill.,2/3/2024 19:13,"Distillery District, Toronto",783,3942,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
f3553ff3-e80c-498d-b15d-2468649e462d,0c40ca0c-695c-43ee-883c-ddcbce22f491,"Finish own Democrat head. Indeed resource husband beyond development finish see.
Only size loss smile.",1/27/2024 7:08,"Enercare Centre, Toronto",390,2058,#TorontoInternationalBoatShow,0.3,Positive,43.63535575,-79.41323695
462cbf69-b32b-4564-ac0d-901f19fc1c46,c2192010-5bbd-437c-966f-57f70bcf5a24,"Spend avoid crime office clear. Among the teacher space.
Want step long.",12/25/2024 23:01,"Coca-Cola Coliseum, Toronto",860,3763,#TorontoSceptresGames,0.025,Positive,43.6356495,-79.41483662
59cc5b74-876b-40d1-b81c-8c01e2e3c4be,4028b294-9131-4e2f-83aa-d3bb189c9587,Result power true yes. You have available fish purpose collection brother it. My tonight project capital.,2/11/2024 11:49,"Distillery District, Toronto",48,2859,#TorontoLightFestival,0.375,Positive,43.6502947,-79.3595401
a794ce39-a633-4951-b1cf-87035c5b5768,10863523-5281-4a58-9533-3147dcf24870,Skill simply walk three shoulder education. Style theory reduce reality matter bill.,1/24/2025 4:00,"Coca-Cola Coliseum, Toronto",100,3971,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
c1c89d68-7070-4de5-a3f9-ebea334b4566,acf2c520-d3d1-45d7-8520-3b29418092b7,Quite sure forward training may including capital war.,11/19/2024 5:58,"Rogers Centre, Toronto",88,4658,#TaylorSwift'sErasTour,0.5,Positive,43.64165985,-79.38919762
2f897d9d-6e6f-4e0f-9cdc-9657902c40e8,5b162569-6474-496e-b03f-33e91b88b648,"Per lawyer teacher practice traditional.
Summer purpose phone explain image hospital. There southern crime believe.",6/27/2024 15:28,"Scotiabank Arena, Toronto",476,1426,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
6275d0f2-cdd5-4399-a431-0e6b44ad0471,deec6842-0b43-4f19-8adb-9576e53bf670,According be chair there. Trouble threat difficult board sport.,12/15/2024 9:28,"Scotiabank Arena, Toronto",771,3460,#TorontoRaptorsGames,-0.35,Negative,43.64343375,-79.37907772
0b7db95f-fe19-4d5b-9f5d-3c1cd66f9a66,09b63fe9-d9a5-4b93-8200-a93afbae35fc,Gas leg sign senior itself describe. Gun list win simply that term.,11/14/2024 17:54,"Rogers Centre, Toronto",797,4391,#TaylorSwift'sErasTour,0.4,Positive,43.64165985,-79.38919762
14bd01e7-86ee-4259-a708-35e4f1bcef7d,304e7fdf-24c1-4212-a4c3-e19cf07a5779,Former world edge. Discover save cost while city would. However itself trip remember mother music.,2/6/2024 8:03,"Distillery District, Toronto",238,1679,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
cd9ca271-8a00-4a61-92aa-6f07977bf491,7a738dc8-732a-409e-bb85-a3c441815317,Campaign prevent alone subject Republican wait. So enjoy about standard address.,1/29/2024 14:50,"Distillery District, Toronto",228,283,#TorontoLightFestival,0.077777778,Positive,43.6502947,-79.3595401
8153b17b-2ad7-4b76-aa67-d3217713203e,b15eb2ee-ce04-4dd6-b375-7b8eb13912ca,Performance success level begin. Second social few. Feeling outside hair represent red.,1/26/2024 9:57,"Scotiabank Arena, Toronto",630,1958,#TorontoRaptorsGames,0.022222222,Positive,43.64343375,-79.37907772
5b93b280-4609-4e11-86fb-92c333efe187,6b3ac199-3d35-4de7-aedb-d734607a872f,Join truth middle make eye test weight. Democrat civil control that focus.,1/7/2025 17:25,"Coca-Cola Coliseum, Toronto",304,2247,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
71aa2282-c801-4858-8a78-40e3db8c9aec,c7804239-8467-48d6-bd15-0fb7c4dc94e3,"Idea in your several I.
Help response class yeah system build whose.",1/20/2025 14:29,"Coca-Cola Coliseum, Toronto",50,425,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
434a26b1-1081-493f-bdc6-1bb8b23e6f52,23348e8f-d51d-4285-b821-c880f625a610,Personal more bar improve full. Understand scene star southern report of. Cold performance matter senior TV.,2/28/2024 7:02,"Distillery District, Toronto",354,1397,#TorontoLightFestival,0.05,Positive,43.6502947,-79.3595401
dbde154f-8c61-438e-b5e8-39b58acf6b38,305dee8a-876f-41e5-a3b1-350cb3584754,Magazine your authority get. Age natural name fear it man candidate.,2/4/2024 13:18,"Scotiabank Arena, Toronto",757,2788,#TorontoRaptorsGames,0.1,Positive,43.64343375,-79.37907772
025eb133-1668-46df-b1be-96f9e6e4ca14,553be958-88c5-4900-8ba4-f89b75eef6d8,End one actually able. Week best value since traditional economic least.,12/1/2024 2:40,"Coca-Cola Coliseum, Toronto",174,750,#TorontoSceptresGames,0.28,Positive,43.6356495,-79.41483662
3c41fab1-f717-41f1-9f92-8244559435da,90f84ea5-9efe-4866-a569-198e1ab80d0d,Hair sometimes nothing keep. Time treat per light.,2/2/2024 9:06,"Distillery District, Toronto",967,475,#TorontoLightFestival,0.4,Positive,43.6502947,-79.3595401
4a4ea5fa-74ab-4988-a7ba-9926bd4e947a,f8785d44-51ae-4959-964e-c4df2b69e45c,Character how manage interest soon. Organization speak sometimes save million pretty. His else on enter kind bad.,12/9/2024 10:54,"Coca-Cola Coliseum, Toronto",216,2764,#TorontoSceptresGames,0.05,Positive,43.6356495,-79.41483662
a03132db-90fb-4353-bf2f-070c8ffb2505,9ef930df-cd85-4542-8634-45c7acfc9ef8,There down source glass network walk. Modern hear mother cup move understand oil.,1/25/2024 2:25,"Distillery District, Toronto",438,4202,#TorontoLightFestival,0.022222222,Positive,43.6502947,-79.3595401
471e6810-5140-42ad-b951-98d169613b5f,2422c9df-a4ad-49c8-94b7-f8f4dfd2b120,Listen born organization site remember serious exist staff. Theory again pick. And sound body them foreign hot.,12/15/2024 15:47,"Coca-Cola Coliseum, Toronto",846,3510,#TorontoSceptresGames,0.047916667,Positive,43.6356495,-79.41483662
a67c0e9c-bb57-40b9-baa5-ba2779dbd006,765f8c6f-acd6-4064-943d-30c2dc182f70,Improve control level risk. Like item like lose PM trial my. Walk outside dream responsibility.,1/20/2024 22:20,"Enercare Centre, Toronto",484,2575,#TorontoInternationalBoatShow,0,Neutral,43.63535575,-79.41323695
590f4fb8-6dd9-468c-8c5f-3ca610baa86e,a1be2587-90b2-4ff5-8fc1-2c85d2aa44cd,Effect success goal defense upon.,12/25/2024 16:20,"Coca-Cola Coliseum, Toronto",375,714,#TorontoSceptresGames,0.3,Positive,43.6356495,-79.41483662
c5623748-0299-4e2a-91e0-f24d93db4e95,ffc7468b-7589-43ba-bf67-1fdf721f1aac,Manage mind second me environment end. Thousand nearly probably too you.,1/19/2024 11:37,"Enercare Centre, Toronto",510,3417,#TorontoInternationalBoatShow,0.05,Positive,43.63535575,-79.41323695
6cb778d8-ea9d-4d79-8459-eb08212be78d,5d3cd5bd-59ac-46b4-a8e3-f418b725e4fd,"Where state close. Group who good why without.
Others or sort every some art.",1/8/2025 11:12,"Coca-Cola Coliseum, Toronto",167,2004,#TorontoSceptresGames,0.7,Positive,43.6356495,-79.41483662
23cba916-fa2b-4473-8de8-77625ce9a74b,d9390bac-c442-4abc-9a61-9b381d6c1799,Call training feeling themselves site allow down. Travel get most remember. Trip grow series magazine language.,2/9/2024 1:34,"Distillery District, Toronto",445,27,#TorontoLightFestival,0.172222222,Positive,43.6502947,-79.3595401
60c5f94c-b932-4745-96f5-3d7ca17d8586,87be3b18-83b1-4d8a-b794-c1bef782f1e9,Use system only test better gas. Half level industry month moment rich.,11/18/2024 8:35,"Rogers Centre, Toronto",787,4277,#TaylorSwift'sErasTour,0.177083333,Positive,43.64165985,-79.38919762
b8a14b7f-021c-4063-9aa7-514a3422d098,df02955b-44b5-4b41-81cd-83dbe11e0f24,Occur pressure explain Republican American true ago.,11/22/2024 1:35,"Rogers Centre, Toronto",365,2255,#TaylorSwift'sErasTour,0.175,Positive,43.64165985,-79.38919762
c22a8369-5ff9-4ced-bce1-411b9bc19d7e,04b4a389-aa40-4769-a061-8f564373684f,To two suddenly black interview culture nor. Probably major child hair determine top. Since issue enjoy safe.,12/28/2024 23:02,"Coca-Cola Coliseum, Toronto",249,3791,#TorontoSceptresGames,0.259166667,Positive,43.6356495,-79.41483662
